adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
False,/c0fB9xk7D1aVb3Bg2rk2SVJcGn.jpg,"[18, 10752]",423,El pianista,en,The Pianist,"Varsovia, 1939. El pianista polaco de origen judío Wladyslaw Szpilman (Adrien Brody) interpreta un tema de Chopin en la radio nacional de Polonia mientras la aviación alemana bombardea la capital. El régimen nazi ha invadido el país, y como hace en otros países invadidos, lleva a cabo la misma política con respecto a los judíos. Así Szpilman y toda su familia -sus padres, su hermano y sus dos hermanas- se ven obligados a dejar su casa y todo lo que les pertenece para trasladarse con miles de personas de origen judío al ghetto de Varsovia. Mientras Wladyslaw trabaja como pianista en un restaurante propiedad de un judío que colabora con los nazis, su hermano Henryk (Ed Stoppard) prefiere luchar contra los nazis. Pero tres años más tarde, los habitantes del ghetto son trasladados en trenes hacia campos de concentración.",13.4269,/mxfLOWnHnSlbdraKfzRn5mqoqk7.jpg,2002-09-17,False,False,8.373,10186
False,/8ZTVqvKDQ8emSGUEMjsS4yHAwrp.jpg,"[28, 878, 12]",27205,Origen,en,Inception,"Dom Cobb es un ladrón hábil, el mejor de todos, especializado en el peligroso arte de extracción: el robo de secretos valiosos desde las profundidades del subconsciente durante el estado de sueño cuando la mente está más vulnerable. Esta habilidad excepcional de Cobb le ha hecho un jugador codiciado en el traicionero nuevo mundo de espionaje corporativo, pero al mismo tiempo, le ha convertido en un fugitivo internacional y ha tenido que sacrificar todo que le importaba. Ahora a Cobb se le ofrece una oportunidad para redimirse. Con un último trabajo podría recuperar su vida anterior, pero solamente si logra lo imposible.",59.6643,/tXQvtRWfkUUnWJAn2tN3jERIUG.jpg,2010-07-15,False,False,8.372,39449
False,/i1NjlccZcuqbgDCS92RHdhEnx59.jpg,"[18, 80, 53]",12493,El infierno del odio,ja,天国と地獄,"En un momento crucial de su vida financiera, Gondo, un hombre de negocios, recibe la noticia de que su hijo ha sido secuestrado, y el rescate exigido es una cantidad de dinero similar a la que necesita para cerrar una importante negociación. Gondo está dispuesto a pagar el rescate hasta que comprende que los secuestradores se han equivocado y se han llevado al hijo del chófer. Ahora deberá decidir si el dinero es más importante que la vida del niño.",8.3677,/9c87PSaPcoZzAGbJKQLAcYiqGRy.jpg,1963-03-01,False,False,8.4,1137
False,/jtAI6OJIWLWiRItNSZoWjrsUtmi.jpg,"[10749, 18]",724089,Gabriel's Inferno: Part II,en,Gabriel's Inferno: Part II,"Basado en la novela más vendida de Sylvain Reynard, el profesor Gabriel Emerson se ha embarcado en un apasionado pero clandestino romance con su antigua alumna, Julia Mitchell.",3.1764,/x5o8cLZfEXMoZczTYWLrUo1P7UJ.jpg,2020-07-31,False,False,8.349,1555
False,/aVFx1VtlOxR3v0ADEatalXOvwbu.jpg,"[16, 14, 28]",620249,La leyenda de Hei,zh,罗小黑战记,"Durante generaciones, los humanos han creído que los demonios eran leyendas, sin saber que realmente coexisten con nosotros. Hei es un gato demonio que ha vivido siempre feliz en los bosques de las montañas, hasta que la expansión de la ciudad acaba destruyendo su propio hogar. En ese momento, Hei comienza a vagar por el mundo buscando un nuevo lugar en el que cobijarse.  Una película precuela de la serie web Luo Xiao Hei Zhan Ji. Los espectadores descubrirán cómo Xiao Hei obtuvo el apellido Luo. También se espera que el episodio 28 de la serie sea lanzado justo antes de que la película se transmita en los cines después de un paréntesis de 2 años.",9.733,/ogqmdo6Vuofr1FkDQgwB1PHw4ZC.jpg,2019-08-27,False,False,8.344,506
False,/aYcnDyLMnpKce1FOYUpZrXtgUye.jpg,"[80, 53, 18]",274,El silencio de los corderos,en,The Silence of the Lambs,"Clarice Starling, del FBI, se aventura a una prisión de máxima seguridad para analizar el cerebro enfermo de Hannibal Lecter, un psiquiatra convertido en caníbal.",8.6066,/8FdQQ3cUCs9goEOr1qUFaHackoJ.jpg,1991-02-14,False,False,8.345,18092
False,/qO55CD8tgVL1T4WKn6zYFFiD6lL.jpg,"[28, 18, 80]",1439930,The Punisher: One Last Kill,en,The Punisher: One Last Kill,"Mientras Frank Castle busca propósito más allá de la venganza, una fuerza inesperada lo arrastra de nuevo a la lucha.",99.8665,/p1eqHRxfIxfgtDgfjWcpEESeEvF.jpg,2026-05-12,False,False,8.345,1759
False,/cY9X3gHcu4zK9vAy3s77xyorm0d.jpg,"[10749, 18]",761053,El infierno de Gabriel Parte 3,en,Gabriel's Inferno: Part III,,6.8574,/fYtHxTxlhzD4QWfEbrC1rypysSD.jpg,2020-11-19,False,False,8.341,1090
False,/2WU6Y6aonzD6uAaCmNnEFlesxxJ.jpg,"[10749, 35]",614945,Mensajes de voz para Isabelle,en,Voicemails for Isabelle,"Una joven deja mensajes de voz bastante explícitos a su difunta hermana, sin saber que los recibe un desconocido que comienza a enamorarse de ella.",130.168,/3nY9BG8VjuxwLLRx5BGiiuj0M71.jpg,2026-06-20,False,False,8.344,366
False,/zGs5tZOlvc9cprdcU6kDOVNpujf.jpg,"[53, 9648, 18]",567,La ventana indiscreta,en,Rear Window,"Un reportero fotográfico se ve obligado a permanecer en reposo con una pierna escayolada. A pesar de la compañía de su novia y de su enfermera, procura escapar al tedio, observando desde la ventana de su apartamento con unos prismáticos lo que ocurre en las viviendas de enfrente. Debido a una serie de extrañas circunstancias empieza a sospechar de un vecino cuya mujer ha desaparecido.",10.4834,/fH1MipE8PXGg0rlI5cUdzxKnyA2.jpg,1954-08-01,False,False,8.338,7205
False,/9xfDWXAUbFXQK585JvByT5pEAhe.jpg,"[16, 28, 12, 878]",569094,Spider-Man: Cruzando el Multiverso,en,Spider-Man: Across the Spider-Verse,"Tras reencontrarse con Gwen Stacy, el amigable vecindario de Spider-Man de Brooklyn al completo es catapultado a través del Multiverso, donde se encuentra con un equipo de Spidermans encargados de proteger su propia existencia. Pero cuando los héroes se enfrentan sobre cómo manejar una nueva amenaza, Miles se encuentra enfrentado a las otras Arañas y debe redefinir lo que significa ser un héroe para poder salvar a la gente que más quiere.",30.3915,/37WcNMgNOMxdhT87MFl7tq7FM1.jpg,2023-05-31,False,False,8.338,8723
False,/gutU32BiBxJvJdzLv5RWC9hQhNh.jpg,[18],1058694,Radical,es,Radical,"En una ciudad fronteriza mexicana plagada de abandono, corrupción y violencia, un profesor frustrado prueba un nuevo método radical para romper la apatía de sus alumnos y desbloquear su curiosidad, su potencial... y puede que incluso su genialidad. Basada en una historia real.",5.3539,/eSatbygYZp8ooprBHZdb6GFZxGB.jpg,2023-10-19,False,False,8.328,507
False,/6qHI1IYj7QlLSCwHRzkL62X175s.jpg,[18],73,American History X,en,American History X,"Derek (Edward Norton) es un joven californiano que se convierte en el líder de una banda de neonazis tras el asesinato de su padre. Su hermano pequeño, Danny, le admira y sigue sus pasos de odio y violencia. Cuando Derek mata a dos ladrones negros, es condenado a tres años de cárcel, donde cambia su forma de pensar al conocer a otros presos. Al salir, intenta alejar a Danny del racismo y la delincuencia, pero se encuentra con la resistencia de sus antiguos compañeros y las consecuencias de su pasado.",28.0086,/h2cDqHvnZkycBJKoF7WhcQ2MX1V.jpg,1998-07-01,False,False,8.327,12648
False,/5bzPWQ2dFUl2aZKkp7ILJVVkRed.jpg,"[12, 35, 878]",105,Regreso al futuro,en,Back to the Future,"El adolescente Marty McFly es amigo de Doc, un científico al que todos toman por loco. Cuando Doc crea una máquina para viajar en el tiempo, un error fortuito hace que Marty llegue a 1955, año en el que sus futuros padres aún no se habían conocido. Después de impedir su primer encuentro, deberá conseguir que se conozcan y se casen; de lo contrario, su existencia no sería posible.",22.5085,/owk40tn1sFJmC7bhamEpmhdZPKa.jpg,1985-07-03,False,False,8.326,21926
False,/gl0jzn4BupSbL2qMVeqrjKkF9Js.jpg,"[12, 14, 16]",128,La princesa Mononoke,ja,もののけ姫,"Tras sufrir el ataque de un monstruoso jabalí maldito, el joven Ashitaka emprende el camino en busca de la cura que detenga la infección. Mientras, los humanos están acabando con los bosques y los dioses convertidos en temibles bestias hacen todo lo posible por protegerlo encabezados por Mononoke, una princesa guerrera. Ashikata deberá escoger bando y decidir si ayudar a los hombres o las deidades intentando detener la maldición de su herida que se extiende por su cuerpo sin cuartel.",18.3659,/xP466sdt19CPLVljpRwI7luEgFn.jpg,1997-07-12,False,False,8.32,9061
False,/mQZJoIhTEkNhCYAqcHrQqhENLdu.jpg,"[10751, 16, 878, 12]",1184918,Robot salvaje,en,The Wild Robot,"Esta aventura épica cuenta la historia de una robot, Rozzum 7-1-3-4, ""Roz"" para abreviar, que naufraga en una isla inhabitada y debe aprender a adaptarse a los entornos rigurosos construyendo relaciones con los animales de la isla y convirtiéndose en la madre adoptiva de una cría de ganso huérfana.",35.3142,/a0a7RC01aTa7pOnskgJb3mCD2Ba.jpg,2024-09-12,False,False,8.315,6204
False,/mHG7dpLb0ZScSY3LpP443IHRmjy.jpg,"[16, 53]",10494,Perfect Blue,ja,PERFECT BLUE,"Tras años siendo una ídolo juvenil que forma parte del exitoso trío musical CHAM!, Mima Kirigoe decide abandonar el grupo para perseguir su sueño de convertirse en actriz. Alentada por su entorno, decide romper con su imagen de niña buena y acepta un papel en una serie policíaca subida de tono, lo que provoca la ira de muchos de sus fans. Pronto descubre que alguien está escribiendo un blog en internet en el que explica detalles íntimos sobre su vida y además su misterioso acosador pasa a la acción amenazando a sus seres queridos. Mientras los cadáveres comienzan a acumularse a su alrededor, la realidad y las alucinaciones se mezclan en un mundo terrorífico en el que no hay lugar para la inocencia y los sueños se convierten en pesadillas.",14.1592,/kk8p22JheV6MB0fBXOOUgZK9UWQ.jpg,1998-02-28,False,False,8.306,3231
False,/lFIXZpwwlF9hg8NM3RazaIJDuaj.jpg,[18],207,El club de los poetas muertos,en,Dead Poets Society,"En un elitista y estricto colegio privado de Nueva Inglaterra, un grupo de alumnos descubrirá la poesía, el significado de ""Carpe Diem"" -aprovechar el momento- y la importancia de perseguir los sueños, gracias a un excéntrico profesor que despierta sus mentes por medio de métodos poco convencionales.",19.4636,/vsLcmuk8KBN73spAIEwm1nLNSjc.jpg,1989-06-02,False,False,8.299,12673
False,/stiGp1XzkLSYdUUEWTyQOZRkr49.jpg,[18],3782,Vivir,ja,生きる,"Kanji Watanabe es un viejo funcionario público que arrastra una vida monótona y gris; sin embargo, no es consciente del vacío de su existencia hasta que le diagnostican un cáncer incurable. Con la certeza de que el fin de sus días se acerca, surge en él la necesidad de buscarle un sentido a la vida. Y cuando lo consigue se produce un cambio radical en su actitud respecto a los demás.",8.1836,/eDg67pLOtZAewt0hKIoinECpzCG.jpg,1952-10-09,False,False,8.298,1357
False,/wGwSWDG3LIQxchg2M8HV7bDqYKU.jpg,"[16, 18, 14, 10749]",533514,Violet Evergarden: La película,ja,劇場版 ヴァイオレット・エヴァーガーデン,"La historia se retoma desde los últimos hechos acontecidos en la serie. Violet sigue trabajando como muñeca sin olvidar a Gilbert. En su camino se cruza Ulysse Yurith, un niño enfermo que le pide a la muñeca que redacte cartas de despedida para su familia. Además, Violet se topa con una carta que cambiará el destino de su vida. ¿Podría Gilbert haberse salvado y seguir vivo en algún lugar?",7.4504,/dXQ0UVNJTFi7YhDgchFJJCBOxQO.jpg,2020-09-18,False,False,8.298,520
False,/tLmyP7akYmxLwyfTEt2qyj2sOR3.jpg,"[10749, 16]",372754,En la misma clase,ja,同級生,"Sajô y Kusakabe son más o menos igual de altos, tienen la misma edad y van a la misma clase. Por lo demás, no puede decirse que tengan mucho en común. Kusakabe, de carácter inquieto y despreocupado, toca en un grupo de rock con sus amigos y deja pasar los días sin pensar mucho en el futuro. Sajô, en cambio, es un alumno modélico que no termina de encajar en ese instituto de macarras, al que nadie sabe muy bien cómo fue a parar. Un día, Kusakabe se da cuenta de que su compañero no canta en los ensayos del coro para intentar disimular su falta de oído musical, así que se ofrece a darle unas lecciones. Entre refrescos compartidos bajo el sol de verano, nace entre ellos un amor de adolescencia que crecerá con el devenir de las estaciones. De la mano, compartiendo sinsabores y alegrías, ambos se encaminarán hacia el final de sus días de instituto y el comienzo de la vida adulta.",6.3792,/7byisQANRFHf9SC60n5PaLywuMa.jpg,2016-02-20,False,False,8.301,449
False,/fj0hwDJEOOHllRim2BMt5L7tbjf.jpg,"[80, 18, 28]",101,El profesional (Léon),fr,Léon,"Stan es un corrupto agente de la DEA cuya codicia le lleva a cometer asesinatos en las calles de Nueva York. El mortal juego del gato y el ratón empieza cuando se cruza en su camino un solitario hombre, llamado León. León es asesino a sueldo, un personaje indestructible e indocumentado, que sólo bebe leche y se ocupa de sus plantas. En medio se encuentra una huerfanita de 12 años, que no puede olvidar al hombre que asesinó a su familia.",18.1319,/9Ztxqq9mAeGiXDkyqXJPaACUcbd.jpg,1994-09-14,False,False,8.294,16186
False,/1fOsyhVz5qyX2rl1qqX6KImVhTx.jpg,"[18, 35]",644479,Dedicada A Mi Ex,es,Dedicada A Mi Ex,"La película cuenta la historia de Ariel, un joven de 21 años que decide formar una banda de rock para competir por un premio de diez mil dólares en un concurso de bandas musicales, esta es la última opción cuando intenta obtener dinero para salvar su relación. y se reúne con su ex novia, que se rompe debido al viaje que debe hacer a Finlandia para una pasantía. Ariel con su amiga Ortega, decide hacer un casting para encontrar a los otros miembros de la banda, aunque no saben nada de música, formando así una banda con miembros que tienen personalidades diversas y opuestas.",4.5619,/xc4bTXVwYNXi10jG9dwcaYt5IpU.jpg,2019-11-01,False,False,8.3,513
False,/2Kkqmy3EpXqBDqv1vvsNXX3pwww.jpg,"[18, 35]",42269,Una mujer y tres hombres,it,C'eravamo tanto amati,"Amarga crónica de la historia de Italia, desde la posguerra hasta los años setenta, narrada a través de un grupo de amigos de izquierdas que se conocieron cuando en 1944 lucharon contra los nazis. Este retrato del idealismo, pero también de la inevitable pérdida de las ilusiones a causa del acomodamiento burgués, fue el primer éxito internacional del realizador italiano Ettore Scola.",4.9441,/oz9q8fI9j5dcxowuFagFzhaiK2z.jpg,1974-12-21,False,False,8.286,652
False,/gcgKSyE2iqwfKWMDZ8TJPxeIu0P.jpg,"[16, 35, 10749]",820067,Las Quintillizas: La Película,ja,映画 五等分の花嫁,"Como tutor a tiempo parcial, a Fuutarou se le asigna la tarea de guiar a las cinco hermosas chicas, que están “a punto de suspender” y “odian los estudios”, hasta la “graduación”. Fuutarou se esfuerza por preparar el festival escolar mientras vigila los estudios de Ichika, que ha decidido tomarse una licencia para concentrarse en la actuación, y Yotsuba está aún más decidida que de costumbre a que sea un festival escolar sin remordimientos.  Fuutarou se siente animado por la decisión de Itsuki de no rendirse, y busca respuestas a los sentimientos de Nino, la determinación de Miku y sus sentimientos por Ichika, Yotsuba e Itsuki. Con cada uno de ellos con sus propios pensamientos y sentimientos, el primer día del festival escolar, el último evento de su vida en el instituto, finalmente comenzó. “Ven al salón de clases a las 15:00, el primer día del festival escolar”. Las quintillizas se reúnen en el aula y Fuutarou finalmente les informa que tomará una decisión…",7.9633,/6QsExD8uP3vLk64yLnxD8MSS4A6.jpg,2022-05-20,False,False,8.284,445
False,/kSlO1pHpwQfPQdgVPr7dJiJNtJ8.jpg,"[35, 18, 10749]",3082,Tiempos modernos,en,Modern Times,"Extenuado por el frenético ritmo de la cadena de montaje, un obrero metalúrgico acaba perdiendo la razón. Después de recuperarse en un hospital, sale y es encarcelado por participar en una manifestación en la que se encontraba por casualidad. En la cárcel, también sin pretenderlo, ayuda a controlar un motín, gracias a lo cual queda en libertad. Una vez fuera, reemprende la lucha por la supervivencia en compañía de una joven huérfana a la que conoce en la calle.",7.4436,/f3uOJseH4oPEo0Sq7WyQ6IwMG4l.jpg,1936-02-05,False,False,8.3,4105
False,/3q35nBLCIdEbxYfsr7D5ocYQXKz.jpg,"[18, 10751, 14]",1585,¡Qué bello es vivir!,en,It's a Wonderful Life,"George Bailey es un honrado y modesto ciudadano que dirige y mantiene a flote un pequeño banco familiar, a pesar de los intentos de un poderoso banquero por arruinarlo. El dia de Nochebuena de 1945, abrumado por la repentina desaparición de una importante suma de dinero, que supondría no solo la quiebra de su banco sino también un gran escándalo, decide suicidarse, pero cuando está a punto de hacerlo ocurre algo extraordinario.",10.4771,/63W4MsB8e5whhPNyxhRVTzSsCje.jpg,1946-12-20,False,False,8.277,4934
