title,release_date,popularity,original_language,overview,genre_ids,adult,poster_path
American History X,1998-07-01,28.0086,en,"Derek (Edward Norton) es un joven californiano que se convierte en el líder de una banda de neonazis tras el asesinato de su padre. Su hermano pequeño, Danny, le admira y sigue sus pasos de odio y violencia. Cuando Derek mata a dos ladrones negros, es condenado a tres años de cárcel, donde cambia su forma de pensar al conocer a otros presos. Al salir, intenta alejar a Danny del racismo y la delincuencia, pero se encuentra con la resistencia de sus antiguos compañeros y las consecuencias de su pasado.",[18],False,/h2cDqHvnZkycBJKoF7WhcQ2MX1V.jpg
Regreso al futuro,1985-07-03,22.5085,en,"El adolescente Marty McFly es amigo de Doc, un científico al que todos toman por loco. Cuando Doc crea una máquina para viajar en el tiempo, un error fortuito hace que Marty llegue a 1955, año en el que sus futuros padres aún no se habían conocido. Después de impedir su primer encuentro, deberá conseguir que se conozcan y se casen; de lo contrario, su existencia no sería posible.","[12, 35, 878]",False,/owk40tn1sFJmC7bhamEpmhdZPKa.jpg
La princesa Mononoke,1997-07-12,18.3659,ja,"Tras sufrir el ataque de un monstruoso jabalí maldito, el joven Ashitaka emprende el camino en busca de la cura que detenga la infección. Mientras, los humanos están acabando con los bosques y los dioses convertidos en temibles bestias hacen todo lo posible por protegerlo encabezados por Mononoke, una princesa guerrera. Ashikata deberá escoger bando y decidir si ayudar a los hombres o las deidades intentando detener la maldición de su herida que se extiende por su cuerpo sin cuartel.","[12, 14, 16]",False,/xP466sdt19CPLVljpRwI7luEgFn.jpg
Robot salvaje,2024-09-12,35.3142,en,"Esta aventura épica cuenta la historia de una robot, Rozzum 7-1-3-4, ""Roz"" para abreviar, que naufraga en una isla inhabitada y debe aprender a adaptarse a los entornos rigurosos construyendo relaciones con los animales de la isla y convirtiéndose en la madre adoptiva de una cría de ganso huérfana.","[10751, 16, 878, 12]",False,/a0a7RC01aTa7pOnskgJb3mCD2Ba.jpg
Perfect Blue,1998-02-28,14.1592,ja,"Tras años siendo una ídolo juvenil que forma parte del exitoso trío musical CHAM!, Mima Kirigoe decide abandonar el grupo para perseguir su sueño de convertirse en actriz. Alentada por su entorno, decide romper con su imagen de niña buena y acepta un papel en una serie policíaca subida de tono, lo que provoca la ira de muchos de sus fans. Pronto descubre que alguien está escribiendo un blog en internet en el que explica detalles íntimos sobre su vida y además su misterioso acosador pasa a la acción amenazando a sus seres queridos. Mientras los cadáveres comienzan a acumularse a su alrededor, la realidad y las alucinaciones se mezclan en un mundo terrorífico en el que no hay lugar para la inocencia y los sueños se convierten en pesadillas.","[16, 53]",False,/kk8p22JheV6MB0fBXOOUgZK9UWQ.jpg
El club de los poetas muertos,1989-06-02,19.4636,en,"En un elitista y estricto colegio privado de Nueva Inglaterra, un grupo de alumnos descubrirá la poesía, el significado de ""Carpe Diem"" -aprovechar el momento- y la importancia de perseguir los sueños, gracias a un excéntrico profesor que despierta sus mentes por medio de métodos poco convencionales.",[18],False,/vsLcmuk8KBN73spAIEwm1nLNSjc.jpg
Vivir,1952-10-09,8.1836,ja,"Kanji Watanabe es un viejo funcionario público que arrastra una vida monótona y gris; sin embargo, no es consciente del vacío de su existencia hasta que le diagnostican un cáncer incurable. Con la certeza de que el fin de sus días se acerca, surge en él la necesidad de buscarle un sentido a la vida. Y cuando lo consigue se produce un cambio radical en su actitud respecto a los demás.",[18],False,/eDg67pLOtZAewt0hKIoinECpzCG.jpg
Violet Evergarden: La película,2020-09-18,7.4504,ja,"La historia se retoma desde los últimos hechos acontecidos en la serie. Violet sigue trabajando como muñeca sin olvidar a Gilbert. En su camino se cruza Ulysse Yurith, un niño enfermo que le pide a la muñeca que redacte cartas de despedida para su familia. Además, Violet se topa con una carta que cambiará el destino de su vida. ¿Podría Gilbert haberse salvado y seguir vivo en algún lugar?","[16, 18, 14, 10749]",False,/dXQ0UVNJTFi7YhDgchFJJCBOxQO.jpg
En la misma clase,2016-02-20,6.3792,ja,"Sajô y Kusakabe son más o menos igual de altos, tienen la misma edad y van a la misma clase. Por lo demás, no puede decirse que tengan mucho en común. Kusakabe, de carácter inquieto y despreocupado, toca en un grupo de rock con sus amigos y deja pasar los días sin pensar mucho en el futuro. Sajô, en cambio, es un alumno modélico que no termina de encajar en ese instituto de macarras, al que nadie sabe muy bien cómo fue a parar. Un día, Kusakabe se da cuenta de que su compañero no canta en los ensayos del coro para intentar disimular su falta de oído musical, así que se ofrece a darle unas lecciones. Entre refrescos compartidos bajo el sol de verano, nace entre ellos un amor de adolescencia que crecerá con el devenir de las estaciones. De la mano, compartiendo sinsabores y alegrías, ambos se encaminarán hacia el final de sus días de instituto y el comienzo de la vida adulta.","[10749, 16]",False,/7byisQANRFHf9SC60n5PaLywuMa.jpg
El profesional (Léon),1994-09-14,18.1319,fr,"Stan es un corrupto agente de la DEA cuya codicia le lleva a cometer asesinatos en las calles de Nueva York. El mortal juego del gato y el ratón empieza cuando se cruza en su camino un solitario hombre, llamado León. León es asesino a sueldo, un personaje indestructible e indocumentado, que sólo bebe leche y se ocupa de sus plantas. En medio se encuentra una huerfanita de 12 años, que no puede olvidar al hombre que asesinó a su familia.","[80, 18, 28]",False,/9Ztxqq9mAeGiXDkyqXJPaACUcbd.jpg
Dedicada A Mi Ex,2019-11-01,4.5619,es,"La película cuenta la historia de Ariel, un joven de 21 años que decide formar una banda de rock para competir por un premio de diez mil dólares en un concurso de bandas musicales, esta es la última opción cuando intenta obtener dinero para salvar su relación. y se reúne con su ex novia, que se rompe debido al viaje que debe hacer a Finlandia para una pasantía. Ariel con su amiga Ortega, decide hacer un casting para encontrar a los otros miembros de la banda, aunque no saben nada de música, formando así una banda con miembros que tienen personalidades diversas y opuestas.","[18, 35]",False,/xc4bTXVwYNXi10jG9dwcaYt5IpU.jpg
Una mujer y tres hombres,1974-12-21,4.9441,it,"Amarga crónica de la historia de Italia, desde la posguerra hasta los años setenta, narrada a través de un grupo de amigos de izquierdas que se conocieron cuando en 1944 lucharon contra los nazis. Este retrato del idealismo, pero también de la inevitable pérdida de las ilusiones a causa del acomodamiento burgués, fue el primer éxito internacional del realizador italiano Ettore Scola.","[18, 35]",False,/oz9q8fI9j5dcxowuFagFzhaiK2z.jpg
Las Quintillizas: La Película,2022-05-20,7.9633,ja,"Como tutor a tiempo parcial, a Fuutarou se le asigna la tarea de guiar a las cinco hermosas chicas, que están “a punto de suspender” y “odian los estudios”, hasta la “graduación”. Fuutarou se esfuerza por preparar el festival escolar mientras vigila los estudios de Ichika, que ha decidido tomarse una licencia para concentrarse en la actuación, y Yotsuba está aún más decidida que de costumbre a que sea un festival escolar sin remordimientos.  Fuutarou se siente animado por la decisión de Itsuki de no rendirse, y busca respuestas a los sentimientos de Nino, la determinación de Miku y sus sentimientos por Ichika, Yotsuba e Itsuki. Con cada uno de ellos con sus propios pensamientos y sentimientos, el primer día del festival escolar, el último evento de su vida en el instituto, finalmente comenzó. “Ven al salón de clases a las 15:00, el primer día del festival escolar”. Las quintillizas se reúnen en el aula y Fuutarou finalmente les informa que tomará una decisión…","[16, 35, 10749]",False,/6QsExD8uP3vLk64yLnxD8MSS4A6.jpg
Tiempos modernos,1936-02-05,7.4436,en,"Extenuado por el frenético ritmo de la cadena de montaje, un obrero metalúrgico acaba perdiendo la razón. Después de recuperarse en un hospital, sale y es encarcelado por participar en una manifestación en la que se encontraba por casualidad. En la cárcel, también sin pretenderlo, ayuda a controlar un motín, gracias a lo cual queda en libertad. Una vez fuera, reemprende la lucha por la supervivencia en compañía de una joven huérfana a la que conoce en la calle.","[35, 18, 10749]",False,/f3uOJseH4oPEo0Sq7WyQ6IwMG4l.jpg
¡Qué bello es vivir!,1946-12-20,10.4771,en,"George Bailey es un honrado y modesto ciudadano que dirige y mantiene a flote un pequeño banco familiar, a pesar de los intentos de un poderoso banquero por arruinarlo. El dia de Nochebuena de 1945, abrumado por la repentina desaparición de una importante suma de dinero, que supondría no solo la quiebra de su banco sino también un gran escándalo, decide suicidarse, pero cuando está a punto de hacerlo ocurre algo extraordinario.","[18, 10751, 14]",False,/63W4MsB8e5whhPNyxhRVTzSsCje.jpg
El gran dictador,1940-10-15,8.6023,en,"Un humilde barbero judío tiene un parecido asombroso con el dictador de la nación Tomania, que promete sacar adelante y que culpa a los judíos de la situación del país. El dictador ataca al país fronterizo, pero es confundido con el barbero por sus propios guardias, siendo ingresado en un campo de concentración. Simultáneamente, el pobre barbero es confundido con el dictador...","[35, 10752]",False,/aM2fdyNhsa3UYYCtkm9pGXQ0Q1R.jpg
El crepúsculo de los dioses,1950-08-10,8.7123,en,"Joe Gillis es un joven escritor de segunda fila que, acosado por sus acreedores, se refugia casualmente en la mansión de Norma Desmond, antigua estrella del cine mudo, que vive fuera de la realidad, acompañada únicamente de su fiel criado Max. A partir de ese momento, la actriz pretende que Joe corrija un guión que ella ha escrito y que va a significar su regreso al cine.",[18],False,/sVILYytrnjsEXBcZyxHMJ5jP74t.jpg
Intocable,2011-11-02,29.9585,fr,"Un hombre tetraplégico y millonario contrata como cuidador a domicilio a Driss, un inmigrante de un barrio marginal recién salido de la cárcel. Aunque no parece la persona más indicada, congenian hasta forjar una amistad tan sólida como inesperada.","[18, 35]",False,/edPWyHqknFuxFY3sdmC3LtJITWC.jpg
"Josee, el tigre y los peces",2020-12-25,6.8268,ja,"Tsuneo, un estudiante que trabaja medio tiempo, conoce a Josee, una joven parapléjica que sueña con un mundo más allá de su realidad. Lo que empieza como amistad pronto se transforma en amor.","[16, 18, 10749]",False,/buF1mmMRAiJZMOK5Qg3DBTtZ5XO.jpg
Hasta que llegó su hora,1968-12-21,14.9804,it,"Mientras los constructores del ferrocarril avanzan imparables por el desierto de Arizona en su camino hacia el mar, Jill llega al pequeño pueblo de Flagstone con la intención de empezar una nueva vida.","[18, 37]",False,/upiek8u4rHTrOJW9B0woXe4A4h7.jpg
Apocalypse Now,1979-05-19,16.827,en,"Durante la guerra de Vietnam, al joven Capitán Willard, un oficial de los servicios de inteligencia del ejército estadounidense, se le ha encomendado entrar en Camboya con la peligrosa misión de eliminar a Kurtz, un coronel renegado que se ha vuelto loco. El capitán deberá ir navegar por el río hasta el corazón de la selva, donde parece ser que Kurtz reina como un buda despótico sobre los miembros de la tribu Montagnard, que le adoran como a un dios.","[18, 10752]",False,/zJXRrkJTlcb5x87v4VWN1zZX0Xk.jpg
Érase una vez un estudio,2023-09-24,6.9504,en,Los queridos personajes de los 100 años de Disney Animation tienen un reencuentro inolvidable.,"[16, 10751, 14, 18, 35]",False,/81BdCKeRtyHr0muZY72zYr0JM3j.jpg
Como caído del cielo,2019-12-24,4.2362,es,El legendario actor y cantante mexicano Pedro Infante es enviado de regreso a la Tierra en el cuerpo de un imitador para enmendar sus errores por la forma en que trató a las mujeres y así ganar su entrada al cielo.,"[35, 18, 10402]",False,/o9cSEHrXzPOO4OIoT9yrdxc216w.jpg
En el bosque de la luz de las luciérnagas,2011-09-17,0.0091,ja,"De niña, Hotaru se pierde en un bosque y conoce a Gin, un joven enmascarado que no puede ser tocado por humanos debido a un hechizo. Cada verano, ella regresa para verlo, creando un vínculo especial que desafía el paso del tiempo.","[10749, 16, 14]",False,/xE763r1dnYji0gOxrSxBtzyouSf.jpg
Michael Jackson's Thriller,1983-11-21,8.6659,en,"Tras asistir a la proyección de una película, una pareja es atacada por una horda de zombies hambrientos de sangre. Legendario videoclip musical, uno de los más influyentes jamás realizados, que contó con una versión corta y otra larga, de 13 min, y que cuenta con una historia narrativa además del número musical de Jackson. En 2009 fue seleccionado por la Biblioteca del Congreso de los Estados Unidos como una de las obras cinematográficas más relevantes de la historia, y en 2017 fue restaurado en 3D y proyectado en el Festival de Cine de Venecia, en una versión supervisada por el propio John Landis.","[27, 10402, 53]",False,/dYHGoPMkZMVuBA4EydmDQMo1EEv.jpg
Neon Genesis Evangelion: The End of Evangelion,1997-07-19,13.6677,ja,Seele ordena un ataque sin cuartel contra NERV con el objetivo de destruir los Evas antes de que Gendo pueda provocar el Tercer Impacto y la unión de las almas humanas.,"[16, 878, 18, 14]",False,/9jbxvKB937BWeYAmMKZTqPxBLsk.jpg
El rey león,1994-06-15,26.5504,en,"La sabana africana es el escenario en el que tienen lugar las aventuras de Simba, un pequeño león que es el heredero del trono. Sin embargo, se ve forzado a exiliarse al ser injustamente acusado de la muerte de su padre. Durante su destierro, hará buenas amistades y, finalmente, regresará para recuperar lo que legítimamente le corresponde.","[16, 10751, 18]",False,/b0MxU37dNmMwKtoPVYPKOZSIrIn.jpg
Senderos de gloria,1957-10-25,7.305,en,"Primera Guerra Mundial (1914-1918). En 1916, en Francia, el general Boulard ordena la conquista de una inexpugnable posición alemana y encarga esa misión al ambicioso general Mireau. El encargado de dirigir el ataque será el coronel Dax. La toma de la colina resulta un infierno, y el regimiento emprende la retirada hacia las trincheras. El alto mando militar, irritado por la derrota, decide imponer al regimiento un terrible castigo que sirva de ejemplo a los demás soldados.","[10752, 18]",False,/vz8J8nTbF5JP7PQK4VNVsO8rzCy.jpg
Milagro en la celda 7,2019-10-10,7.7604,tr,"Un hombre con discapacidad intelectual es injustamente encarcelado por la muerte de una niña, y debe demostrar su inocencia para poder estar de nuevo con su hija.",[18],False,/scxBIHaT1ZiPDPJu3vKd9Yn5gBA.jpg
Matrix,1999-03-31,51.8196,en,"Thomas Anderson lleva una doble vida: por el día es programador en una importante empresa de software, y por la noche un hacker informático llamado Neo. Su vida no volverá a ser igual cuando unos misteriosos personajes le inviten a descubrir la respuesta a la pregunta que no le deja dormir: ¿qué es Matrix?","[28, 878]",False,/tpW2X2DvxtTHJ61iJ7zNYYrJihs.jpg
